customer_id,age,tenure_months,monthly_charges,contract_type,internet_service,tech_support,online_security,payment_method,customer_service_calls,churn
2216,42,20,39.1,Two year,No,Yes,No,Electronic check,1,0
3064,18,61,132.94,One year,Fiber optic,No,Yes,Electronic check,1,0
4423,57,51,53.51,One year,No,Yes,No,Electronic check,5,0
2226,62,62,64.04,Two year,No,Yes,Yes,Credit card,2,1
2556,42,18,100.28,Month-to-month,DSL,No,Yes,Credit card,4,1
778,45,59,77.36,Month-to-month,DSL,No,Yes,Credit card,1,1
3533,31,28,37.07,One year,DSL,No,No,Bank transfer,1,0
4155,56,5,37.15,Two year,DSL,Yes,Yes,Credit card,2,1
2516,66,55,24.91,Month-to-month,Fiber optic,No,Yes,Electronic check,1,0
368,22,31,26.41,Month-to-month,No,No,No,Credit card,3,1
4802,18,61,122.69,One year,Fiber optic,Yes,Yes,Electronic check,1,0
594,24,3,57.42,Month-to-month,No,No,Yes,Electronic check,3,1
2386,18,41,33.4,Month-to-month,Fiber optic,No,No,Electronic check,3,1
3659,55,64,137.21,Two year,DSL,No,No,Credit card,2,1
396,20,5,103.33,One year,Fiber optic,No,No,Bank transfer,2,0
584,34,3,50.37,Month-to-month,Fiber optic,No,No,Electronic check,1,1
2491,59,6,136.17,Month-to-month,Fiber optic,Yes,No,Credit card,5,1
3288,66,13,53.21,Month-to-month,Fiber optic,Yes,Yes,Credit card,1,1
1165,42,23,124.78,Month-to-month,No,No,No,Electronic check,2,1
453,66,43,138.1,Month-to-month,Fiber optic,No,Yes,Electronic check,1,1
4195,31,1,61.9,Month-to-month,DSL,No,Yes,Bank transfer,4,1
4773,58,31,21.08,Two year,Fiber optic,Yes,No,Credit card,2,0
4681,18,37,63.61,One year,No,Yes,No,Bank transfer,3,1
4397,26,5,51.15,Month-to-month,Fiber optic,Yes,Yes,Credit card,0,1
2201,19,63,123.02,Month-to-month,No,Yes,Yes,Bank transfer,2,1
315,66,27,27.19,Month-to-month,No,No,Yes,Electronic check,4,1
3339,68,58,86.77,One year,No,No,Yes,Electronic check,2,1
1859,60,71,41.73,Month-to-month,Fiber optic,No,No,Credit card,1,1
2821,24,61,126.41,Two year,No,No,Yes,Credit card,1,0
56,37,51,42.97,Month-to-month,Fiber optic,No,Yes,Bank transfer,4,1
2084,61,54,70.11,Month-to-month,Fiber optic,Yes,No,Credit card,3,1
4589,26,44,34.83,Two year,Fiber optic,Yes,Yes,Credit card,1,0
2772,36,53,49.05,Month-to-month,Fiber optic,Yes,Yes,Credit card,0,0
3878,45,17,88.91,One year,Fiber optic,No,No,Credit card,1,0
4119,48,41,121.63,Month-to-month,DSL,No,No,Credit card,1,1
1960,20,27,80.28,Month-to-month,DSL,Yes,Yes,Electronic check,5,1
4222,45,70,26.78,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
903,46,45,35.27,Two year,DSL,No,No,Electronic check,3,0
2525,56,63,141.72,Two year,Fiber optic,Yes,Yes,Bank transfer,3,1
3333,41,33,33.03,Month-to-month,No,No,No,Bank transfer,1,1
599,46,69,143.62,Month-to-month,DSL,No,No,Bank transfer,1,1
496,65,3,54.88,One year,No,Yes,No,Credit card,3,0
4344,34,59,71.73,Month-to-month,DSL,Yes,No,Credit card,0,1
1,56,1,121.34,One year,Fiber optic,No,Yes,Electronic check,1,1
1075,66,11,149.48,Month-to-month,Fiber optic,No,No,Credit card,1,1
3631,26,10,98.03,One year,DSL,No,No,Credit card,2,1
2250,60,26,94.51,Two year,No,No,No,Credit card,2,1
2138,36,64,126.58,Month-to-month,No,Yes,No,Credit card,2,1
4474,50,34,29.21,One year,DSL,No,Yes,Bank transfer,2,1
1839,65,60,89.53,Two year,No,No,No,Credit card,1,0
3724,41,35,54.38,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
3466,61,69,107.85,Month-to-month,Fiber optic,No,Yes,Electronic check,0,1
1058,26,61,40.11,Month-to-month,Fiber optic,No,Yes,Credit card,3,1
3817,57,24,118.6,Two year,Fiber optic,No,Yes,Electronic check,0,0
2544,65,45,49.51,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
2079,63,46,70.24,Month-to-month,DSL,Yes,No,Bank transfer,2,1
4585,30,28,99.74,One year,No,No,Yes,Credit card,4,1
1539,46,54,62.82,Month-to-month,No,No,Yes,Credit card,0,1
791,30,61,142.33,Two year,Fiber optic,No,No,Bank transfer,2,1
2247,18,52,21.94,One year,Fiber optic,No,No,Electronic check,4,1
4410,46,23,130.03,Month-to-month,DSL,No,No,Electronic check,3,1
1509,42,66,94.82,Month-to-month,Fiber optic,Yes,No,Electronic check,3,1
2534,22,63,147.2,Month-to-month,Fiber optic,No,Yes,Credit card,2,0
358,25,16,124.41,Two year,DSL,No,No,Credit card,2,1
747,52,30,29.22,Month-to-month,Fiber optic,No,No,Electronic check,1,1
2703,62,5,147.94,One year,No,Yes,Yes,Bank transfer,0,1
4885,36,4,148.18,Two year,Fiber optic,Yes,No,Credit card,2,1
2756,29,69,126.68,Month-to-month,DSL,No,Yes,Electronic check,3,0
1907,34,19,39.03,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,2,0
2600,38,5,121.38,Two year,Fiber optic,Yes,Yes,Credit card,2,0
4364,37,29,21.43,Month-to-month,Fiber optic,No,Yes,Electronic check,6,1
366,64,35,73.68,Two year,DSL,Yes,Yes,Electronic check,2,1
4908,58,57,126.19,Month-to-month,No,No,Yes,Electronic check,1,1
737,62,26,133.56,One year,DSL,No,Yes,Electronic check,1,1
2586,26,49,50.2,Two year,DSL,No,Yes,Electronic check,3,1
1570,26,48,81.84,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,2,1
193,50,53,106.49,Two year,Fiber optic,Yes,No,Electronic check,3,0
4326,18,58,71.75,Two year,Fiber optic,Yes,No,Electronic check,2,0
2148,46,27,130.05,One year,Fiber optic,Yes,No,Electronic check,1,1
503,22,11,133.13,Two year,DSL,No,Yes,Electronic check,1,0
357,68,15,54.99,Month-to-month,No,No,Yes,Bank transfer,3,1
2913,41,26,22.63,One year,Fiber optic,Yes,No,Credit card,0,1
2698,64,57,61.36,Two year,Fiber optic,No,No,Electronic check,3,1
1206,53,44,45.54,Month-to-month,Fiber optic,Yes,Yes,Credit card,2,0
2225,53,44,119.58,Two year,No,Yes,Yes,Credit card,2,0
2098,29,43,37.18,One year,Fiber optic,No,No,Electronic check,2,1
4261,61,55,114.38,Month-to-month,DSL,Yes,No,Credit card,1,0
2868,59,48,57.53,Month-to-month,Fiber optic,No,No,Bank transfer,3,1
2950,67,1,41.65,Two year,No,No,Yes,Electronic check,5,1
3552,31,25,127.41,Month-to-month,DSL,No,Yes,Bank transfer,2,1
3123,24,16,111.6,One year,Fiber optic,No,Yes,Electronic check,4,1
2751,21,28,133.63,Two year,Fiber optic,No,No,Electronic check,2,1
3189,66,70,67.35,Month-to-month,Fiber optic,Yes,No,Electronic check,1,0
4605,66,68,75.84,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
1505,55,13,126.48,One year,DSL,Yes,Yes,Bank transfer,0,1
4475,67,2,72.03,Month-to-month,Fiber optic,No,Yes,Electronic check,5,1
2963,29,53,112.69,Month-to-month,DSL,Yes,No,Credit card,1,1
3941,22,48,64.65,Two year,Fiber optic,No,No,Bank transfer,1,0
4962,32,54,144.35,One year,Fiber optic,Yes,No,Credit card,1,0
1746,68,27,91.35,Month-to-month,No,Yes,No,Credit card,5,1
3810,44,37,37.34,Two year,DSL,Yes,No,Bank transfer,2,1
2662,50,24,41.74,One year,Fiber optic,Yes,No,Bank transfer,1,0
703,42,56,138.72,One year,DSL,No,No,Electronic check,1,1
2296,67,5,148.91,Month-to-month,Fiber optic,Yes,No,Credit card,2,0
394,40,63,81.8,Month-to-month,No,No,Yes,Bank transfer,3,1
2699,66,40,54.67,Month-to-month,Fiber optic,Yes,No,Credit card,3,1
2843,54,11,132.88,Month-to-month,No,No,Yes,Bank transfer,2,1
1375,64,70,88.52,Month-to-month,Fiber optic,No,No,Electronic check,2,0
1900,21,17,25.79,Month-to-month,Fiber optic,No,Yes,Electronic check,1,1
1796,32,61,90.4,Month-to-month,Fiber optic,Yes,No,Bank transfer,3,1
4837,30,69,85.1,Month-to-month,DSL,No,No,Bank transfer,0,0
647,48,9,63.55,Month-to-month,DSL,Yes,No,Credit card,1,0
3091,31,58,77.71,One year,No,No,No,Credit card,0,0
1631,24,63,50.14,Month-to-month,Fiber optic,No,Yes,Electronic check,1,1
1120,37,32,92.65,Two year,Fiber optic,No,Yes,Bank transfer,0,1
265,36,58,49.0,Month-to-month,No,No,No,Credit card,1,1
3099,23,44,47.88,Month-to-month,DSL,No,No,Electronic check,1,1
4940,43,63,47.5,Month-to-month,Fiber optic,No,No,Bank transfer,1,1
255,65,31,24.92,One year,No,Yes,Yes,Bank transfer,0,0
994,40,14,134.15,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
4185,32,3,112.32,One year,No,No,No,Electronic check,2,1
4061,64,22,65.69,One year,Fiber optic,No,Yes,Electronic check,2,1
2771,40,69,82.12,Month-to-month,Fiber optic,Yes,Yes,Electronic check,2,1
1563,62,44,48.94,Two year,No,Yes,No,Credit card,2,1
3129,54,5,21.82,Two year,No,No,Yes,Credit card,4,1
2113,20,12,103.42,Month-to-month,No,Yes,Yes,Electronic check,2,0
3159,69,62,32.51,Month-to-month,Fiber optic,No,No,Credit card,2,1
639,29,15,57.55,Month-to-month,DSL,Yes,Yes,Credit card,1,1
2182,29,10,46.58,Month-to-month,DSL,No,Yes,Bank transfer,0,0
4369,57,66,138.94,Month-to-month,Fiber optic,No,No,Electronic check,5,1
3469,64,9,133.75,Month-to-month,DSL,No,Yes,Electronic check,1,1
794,23,56,122.06,Month-to-month,Fiber optic,No,No,Credit card,1,1
1435,27,71,118.13,Month-to-month,No,Yes,No,Electronic check,0,1
677,27,49,32.69,One year,No,Yes,Yes,Credit card,1,1
4085,36,4,140.76,Month-to-month,No,Yes,Yes,Credit card,1,1
370,36,49,51.82,Month-to-month,DSL,No,No,Credit card,0,1
1987,44,1,67.21,Month-to-month,Fiber optic,No,Yes,Credit card,1,1
4367,64,54,46.41,Two year,No,No,No,Bank transfer,1,0
42,54,58,114.99,One year,Fiber optic,No,No,Electronic check,2,0
1567,43,42,90.2,Month-to-month,Fiber optic,No,Yes,Electronic check,2,1
651,33,9,108.05,Two year,Fiber optic,No,No,Credit card,0,1
3681,40,72,111.34,Month-to-month,Fiber optic,No,Yes,Electronic check,3,1
4776,57,54,146.02,Month-to-month,No,Yes,Yes,Electronic check,3,0
2004,20,15,144.08,One year,Fiber optic,Yes,No,Credit card,4,0
632,65,30,114.97,Month-to-month,Fiber optic,Yes,Yes,Credit card,1,1
2165,67,70,44.45,Month-to-month,Fiber optic,No,No,Electronic check,2,1
2301,40,29,130.24,Month-to-month,DSL,No,No,Bank transfer,2,0
1371,35,71,86.83,Two year,Fiber optic,No,Yes,Electronic check,2,1
2252,64,23,103.89,Month-to-month,DSL,No,Yes,Bank transfer,2,0
3448,42,63,82.43,One year,DSL,No,No,Bank transfer,2,1
2687,35,60,131.87,Two year,No,Yes,No,Credit card,4,1
1340,67,8,109.66,Two year,Fiber optic,No,Yes,Bank transfer,1,1
2145,27,48,145.74,Two year,DSL,Yes,No,Credit card,3,0
4452,45,59,59.95,One year,Fiber optic,No,No,Credit card,3,0
400,48,50,38.31,Month-to-month,Fiber optic,No,No,Electronic check,2,1
4076,29,61,55.63,Two year,DSL,Yes,No,Electronic check,3,0
1610,23,54,36.4,Two year,DSL,Yes,No,Bank transfer,3,0
3825,62,23,141.29,One year,Fiber optic,Yes,No,Credit card,1,1
313,69,21,37.73,Month-to-month,Fiber optic,Yes,No,Credit card,5,1
2254,29,52,140.95,One year,Fiber optic,No,No,Credit card,2,1
4596,46,70,144.91,Two year,DSL,Yes,No,Bank transfer,2,0
2865,55,23,123.18,One year,DSL,Yes,Yes,Credit card,2,1
4226,36,51,34.35,Two year,No,No,Yes,Electronic check,2,1
1139,26,29,63.8,One year,DSL,Yes,No,Electronic check,4,1
1773,49,15,104.31,Two year,No,Yes,Yes,Credit card,0,1
29,61,23,21.09,One year,Fiber optic,Yes,No,Credit card,1,1
1826,51,18,44.93,One year,Fiber optic,No,Yes,Bank transfer,1,1
2397,66,42,21.58,Month-to-month,No,No,No,Electronic check,0,1
2119,29,28,59.71,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
2976,32,47,108.26,Two year,Fiber optic,Yes,No,Bank transfer,3,1
2149,32,53,75.5,Month-to-month,Fiber optic,No,Yes,Electronic check,4,1
3579,62,33,22.36,Month-to-month,No,Yes,No,Bank transfer,2,1
593,58,10,90.07,Two year,DSL,No,Yes,Electronic check,2,1
4387,29,3,30.07,Month-to-month,DSL,No,Yes,Electronic check,1,1
4814,60,19,80.3,One year,Fiber optic,No,No,Electronic check,2,0
12,28,54,86.03,One year,DSL,No,No,Bank transfer,2,1
256,33,61,36.0,Month-to-month,No,No,No,Bank transfer,2,1
2800,21,25,76.5,Two year,Fiber optic,Yes,Yes,Electronic check,0,0
404,41,25,56.25,Month-to-month,DSL,No,Yes,Credit card,2,1
811,66,62,56.65,Month-to-month,DSL,Yes,Yes,Credit card,1,0
2177,23,10,112.83,Month-to-month,Fiber optic,No,No,Bank transfer,4,1
4363,18,44,75.88,Two year,Fiber optic,No,No,Credit card,3,1
1605,38,16,90.65,One year,Fiber optic,No,No,Electronic check,1,1
3017,28,29,31.83,One year,Fiber optic,Yes,No,Electronic check,1,1
2190,52,42,98.6,Month-to-month,Fiber optic,Yes,No,Bank transfer,3,1
208,59,65,75.3,Month-to-month,Fiber optic,No,No,Electronic check,1,1
3675,41,15,28.53,Two year,Fiber optic,No,Yes,Electronic check,2,1
1418,52,14,21.51,Month-to-month,DSL,Yes,No,Bank transfer,1,1
479,59,49,49.91,Month-to-month,Fiber optic,No,No,Credit card,2,1
3736,28,23,51.89,One year,Fiber optic,No,No,Bank transfer,2,1
3485,43,7,55.48,Month-to-month,Fiber optic,No,Yes,Electronic check,0,1
2496,18,21,38.3,Month-to-month,Fiber optic,No,Yes,Electronic check,2,1
3482,65,15,80.99,One year,Fiber optic,No,No,Bank transfer,4,1
3247,42,17,126.51,Month-to-month,Fiber optic,No,No,Credit card,1,1
1443,53,38,126.34,Month-to-month,Fiber optic,Yes,Yes,Credit card,1,1
4992,18,72,113.75,Two year,Fiber optic,No,Yes,Electronic check,3,1
1555,53,43,94.93,One year,No,No,No,Bank transfer,0,0
4774,41,36,146.11,Month-to-month,DSL,No,Yes,Electronic check,4,1
2433,40,53,143.58,One year,DSL,No,Yes,Bank transfer,1,0
3501,61,44,25.24,Two year,Fiber optic,No,Yes,Credit card,2,0
1426,21,22,97.54,Month-to-month,DSL,No,No,Credit card,2,1
338,31,56,135.42,Month-to-month,Fiber optic,No,No,Credit card,0,1
1341,38,24,114.23,One year,Fiber optic,Yes,No,Credit card,0,1
1394,63,52,60.74,Two year,Fiber optic,Yes,Yes,Electronic check,1,1
1696,46,30,110.41,Two year,DSL,No,Yes,Bank transfer,4,1
2152,29,59,116.66,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
123,24,6,133.23,Month-to-month,Fiber optic,Yes,Yes,Credit card,1,1
323,42,28,66.52,One year,Fiber optic,No,No,Credit card,3,1
2567,28,28,111.58,Two year,Fiber optic,Yes,No,Bank transfer,1,0
4275,59,18,139.88,Month-to-month,DSL,Yes,Yes,Credit card,3,1
1403,25,58,51.95,Month-to-month,Fiber optic,No,Yes,Credit card,1,0
951,58,11,149.26,Two year,No,No,Yes,Electronic check,1,1
1742,21,68,126.64,Two year,DSL,No,Yes,Credit card,2,1
4501,60,17,71.48,One year,DSL,Yes,No,Credit card,1,1
911,22,32,103.57,Month-to-month,DSL,No,Yes,Credit card,2,1
160,66,72,24.04,Two year,No,No,No,Bank transfer,2,0
2080,67,46,62.94,Month-to-month,DSL,Yes,Yes,Credit card,2,1
2180,68,34,145.6,Two year,Fiber optic,Yes,No,Electronic check,3,1
3456,22,21,37.93,Month-to-month,Fiber optic,Yes,Yes,Electronic check,1,1
1043,62,20,86.7,Month-to-month,Fiber optic,No,No,Bank transfer,0,1
4660,59,63,21.64,Month-to-month,DSL,No,No,Electronic check,0,0
3399,57,17,64.13,Month-to-month,Fiber optic,No,No,Bank transfer,3,1
1898,46,30,69.39,Two year,DSL,Yes,No,Electronic check,0,0
2639,37,15,103.21,Month-to-month,Fiber optic,No,No,Electronic check,0,1
2505,45,47,125.29,Two year,DSL,No,Yes,Electronic check,2,1
2164,41,3,92.14,Month-to-month,Fiber optic,No,Yes,Credit card,4,1
430,24,50,39.99,One year,DSL,No,No,Bank transfer,0,0
4500,62,65,32.42,One year,DSL,No,No,Credit card,4,1
1697,61,49,110.82,Two year,Fiber optic,No,No,Bank transfer,3,1
2572,21,20,99.64,Two year,Fiber optic,Yes,Yes,Credit card,3,0
1795,26,56,107.62,Month-to-month,No,No,Yes,Credit card,6,0
3432,29,4,115.77,Two year,No,No,No,Credit card,0,1
4668,58,59,147.82,Month-to-month,Fiber optic,No,No,Electronic check,2,1
2801,56,43,83.45,Month-to-month,Fiber optic,No,Yes,Credit card,2,0
4151,40,10,80.35,One year,Fiber optic,Yes,Yes,Credit card,4,1
217,66,15,70.9,Month-to-month,Fiber optic,No,Yes,Credit card,3,1
2370,36,10,142.0,Month-to-month,No,No,Yes,Credit card,2,1
949,18,48,44.16,One year,Fiber optic,No,Yes,Credit card,3,0
1294,38,54,26.39,One year,DSL,No,Yes,Electronic check,1,1
2500,64,25,100.52,One year,No,Yes,No,Credit card,3,0
2647,57,48,22.41,Month-to-month,Fiber optic,Yes,No,Credit card,5,0
644,24,33,67.43,Two year,No,No,No,Bank transfer,4,1
661,56,65,36.51,One year,Fiber optic,Yes,Yes,Electronic check,0,0
2683,69,43,45.19,Two year,Fiber optic,No,No,Bank transfer,4,0
1764,37,63,65.68,Month-to-month,Fiber optic,No,Yes,Bank transfer,3,1
2052,32,9,64.61,Two year,Fiber optic,No,Yes,Electronic check,1,1
1917,31,1,115.63,Month-to-month,Fiber optic,Yes,No,Bank transfer,4,1
3407,33,32,49.04,Month-to-month,Fiber optic,Yes,No,Electronic check,1,1
631,37,17,50.68,One year,DSL,No,No,Electronic check,3,1
2264,37,51,89.37,Two year,Fiber optic,No,Yes,Credit card,2,0
4654,57,64,108.34,One year,DSL,No,No,Bank transfer,2,0
2826,44,16,137.58,One year,Fiber optic,No,No,Electronic check,0,1
545,22,17,132.15,Month-to-month,No,No,Yes,Electronic check,2,1
1569,26,50,62.37,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,2,0
2605,20,64,135.53,One year,DSL,No,Yes,Electronic check,2,1
1467,39,72,30.91,Month-to-month,Fiber optic,Yes,Yes,Electronic check,2,1
4624,37,40,67.1,Month-to-month,Fiber optic,No,No,Credit card,3,1
1171,31,70,88.31,One year,Fiber optic,No,No,Electronic check,0,0
1240,68,52,81.33,Month-to-month,Fiber optic,No,Yes,Electronic check,7,1
1924,29,26,66.82,Month-to-month,Fiber optic,No,Yes,Credit card,0,1
36,32,34,71.26,Two year,Fiber optic,No,No,Bank transfer,0,0
4522,54,43,147.04,Two year,No,No,Yes,Credit card,1,0
3648,64,30,100.81,One year,Fiber optic,No,No,Bank transfer,2,1
1194,68,13,96.8,Two year,Fiber optic,No,No,Electronic check,2,0
2926,24,68,130.89,One year,DSL,No,Yes,Bank transfer,0,1
1398,45,3,140.8,Month-to-month,No,Yes,No,Credit card,2,1
4153,44,65,137.18,One year,Fiber optic,Yes,Yes,Credit card,1,0
4409,20,23,128.19,Two year,Fiber optic,Yes,Yes,Credit card,2,0
253,39,49,50.37,One year,Fiber optic,No,No,Electronic check,1,0
1051,65,9,88.85,One year,DSL,Yes,Yes,Bank transfer,2,1
896,41,57,46.89,One year,DSL,No,No,Bank transfer,4,0
1829,30,1,29.82,Two year,Fiber optic,No,Yes,Credit card,3,1
3101,54,53,135.89,Two year,DSL,No,Yes,Bank transfer,2,0
1988,25,61,129.81,Month-to-month,No,No,No,Bank transfer,2,1
4935,19,67,127.92,One year,Fiber optic,Yes,Yes,Electronic check,1,0
3778,35,32,26.07,One year,No,Yes,Yes,Electronic check,1,1
764,49,23,86.11,Month-to-month,DSL,No,No,Credit card,2,1
2414,25,51,50.42,Month-to-month,Fiber optic,No,No,Electronic check,3,1
1673,30,50,130.05,Month-to-month,Fiber optic,No,Yes,Electronic check,5,1
4856,24,44,88.65,One year,DSL,No,No,Credit card,2,1
4166,39,64,35.27,Month-to-month,Fiber optic,No,No,Electronic check,4,1
4189,30,22,78.42,Two year,Fiber optic,No,No,Electronic check,4,1
2713,24,66,133.54,Two year,Fiber optic,Yes,No,Credit card,2,0
839,27,5,53.53,Month-to-month,Fiber optic,No,No,Bank transfer,1,1
3640,25,62,148.72,One year,DSL,Yes,Yes,Electronic check,2,0
3398,63,29,61.6,Month-to-month,Fiber optic,No,No,Credit card,1,1
3140,66,30,58.72,One year,Fiber optic,No,No,Bank transfer,2,1
4051,34,9,86.95,Month-to-month,No,No,Yes,Electronic check,3,1
1460,55,71,64.27,Two year,Fiber optic,No,No,Electronic check,1,1
930,21,65,111.64,Month-to-month,Fiber optic,No,Yes,Electronic check,0,1
4017,61,54,133.07,One year,Fiber optic,No,Yes,Bank transfer,1,0
3890,51,21,86.01,One year,DSL,No,Yes,Electronic check,2,1
71,23,36,61.67,Month-to-month,Fiber optic,No,Yes,Electronic check,1,1
1751,51,42,133.84,Two year,Fiber optic,No,No,Bank transfer,2,0
4150,25,61,63.53,One year,No,Yes,No,Credit card,1,0
3329,68,29,138.33,Month-to-month,DSL,No,No,Bank transfer,2,0
2570,63,35,42.32,Two year,Fiber optic,No,Yes,Credit card,0,1
1782,54,13,47.04,Month-to-month,Fiber optic,Yes,No,Electronic check,2,1
2531,27,27,46.35,Month-to-month,DSL,No,No,Credit card,6,1
2669,53,35,137.83,Month-to-month,No,Yes,No,Credit card,1,1
2819,39,3,20.28,Two year,DSL,No,Yes,Bank transfer,2,1
4441,42,12,55.84,Month-to-month,No,No,No,Electronic check,0,1
2982,57,31,29.23,One year,No,No,Yes,Bank transfer,1,0
2746,30,48,20.94,Two year,No,Yes,Yes,Electronic check,4,0
4866,25,4,134.41,Month-to-month,DSL,Yes,No,Bank transfer,4,1
4026,40,37,77.67,Month-to-month,DSL,No,No,Credit card,2,1
4417,32,64,60.27,One year,DSL,Yes,No,Credit card,5,0
3170,65,51,24.88,Two year,Fiber optic,No,No,Credit card,3,0
2040,55,24,124.55,Month-to-month,Fiber optic,No,No,Credit card,2,1
2822,54,26,67.61,Month-to-month,Fiber optic,Yes,No,Credit card,1,1
3281,35,26,23.33,Month-to-month,No,Yes,Yes,Credit card,2,1
777,45,56,46.79,One year,Fiber optic,Yes,Yes,Credit card,2,0
2425,65,67,28.66,Two year,Fiber optic,Yes,No,Electronic check,0,0
1077,55,71,85.33,Two year,Fiber optic,No,No,Credit card,3,1
4266,42,38,142.31,One year,DSL,Yes,No,Credit card,3,1
2121,29,40,26.18,Month-to-month,Fiber optic,No,No,Bank transfer,3,1
4366,33,52,98.43,One year,DSL,No,No,Electronic check,1,1
1995,44,21,44.28,Month-to-month,No,No,Yes,Bank transfer,3,1
1149,28,58,87.46,One year,Fiber optic,No,No,Credit card,2,1
2581,57,46,84.09,One year,Fiber optic,No,No,Electronic check,4,1
495,49,15,147.37,Month-to-month,Fiber optic,No,Yes,Electronic check,3,1
213,49,19,135.94,Month-to-month,DSL,Yes,No,Electronic check,1,0
2235,27,21,67.48,Two year,DSL,No,No,Bank transfer,5,1
1503,53,48,143.91,Two year,Fiber optic,No,No,Credit card,2,1
1411,20,44,103.84,Month-to-month,Fiber optic,No,No,Credit card,2,1
3962,61,58,40.85,Month-to-month,Fiber optic,Yes,No,Electronic check,2,1
1828,44,65,133.57,Month-to-month,Fiber optic,No,Yes,Credit card,4,1
2283,59,19,120.25,One year,No,No,No,Electronic check,1,1
2394,50,17,117.4,One year,DSL,Yes,Yes,Electronic check,2,1
4109,52,34,135.66,Two year,Fiber optic,No,No,Credit card,4,1
391,69,55,86.27,One year,Fiber optic,Yes,No,Bank transfer,2,0
4372,44,33,149.71,Month-to-month,No,Yes,Yes,Bank transfer,2,1
3098,48,46,142.87,Month-to-month,DSL,No,No,Bank transfer,3,0
630,66,2,57.46,One year,No,Yes,No,Credit card,2,1
3951,20,42,26.93,Month-to-month,DSL,No,No,Bank transfer,1,1
2635,34,58,108.31,Month-to-month,No,No,Yes,Bank transfer,2,0
573,61,4,42.32,Two year,Fiber optic,No,No,Credit card,2,1
1393,36,2,70.6,Month-to-month,DSL,Yes,No,Bank transfer,2,1
2992,49,41,31.74,One year,Fiber optic,No,No,Credit card,2,1
2831,27,52,43.19,Two year,Fiber optic,No,Yes,Bank transfer,0,0
1121,18,66,111.91,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
4506,28,38,62.88,Month-to-month,DSL,Yes,No,Electronic check,4,1
1740,24,72,115.2,One year,Fiber optic,No,No,Credit card,3,0
552,66,9,44.84,Month-to-month,No,No,Yes,Bank transfer,2,1
3528,32,62,25.92,Two year,DSL,No,No,Bank transfer,1,1
3671,20,31,76.19,Month-to-month,Fiber optic,No,No,Electronic check,2,1
2338,21,61,141.7,Month-to-month,DSL,Yes,No,Electronic check,3,1
269,37,59,49.89,Month-to-month,Fiber optic,No,No,Electronic check,2,1
4001,28,21,86.2,Two year,Fiber optic,No,Yes,Electronic check,2,1
918,65,11,124.46,One year,DSL,Yes,Yes,Bank transfer,2,0
2441,40,19,62.22,One year,Fiber optic,No,No,Credit card,3,1
1126,28,20,37.67,Month-to-month,No,No,Yes,Bank transfer,3,1
1582,67,41,98.14,Month-to-month,Fiber optic,Yes,Yes,Credit card,1,1
1208,55,54,42.56,Month-to-month,DSL,No,No,Electronic check,2,1
3684,39,31,77.22,Two year,Fiber optic,Yes,No,Credit card,2,0
3760,42,56,26.65,One year,Fiber optic,Yes,No,Credit card,3,1
3003,58,69,58.55,Month-to-month,No,No,Yes,Electronic check,4,0
1463,51,24,84.76,Month-to-month,DSL,Yes,Yes,Electronic check,1,1
2589,23,54,25.13,One year,DSL,Yes,No,Credit card,0,0
3634,52,12,24.0,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
4903,37,61,110.35,Month-to-month,No,Yes,Yes,Bank transfer,6,0
2401,43,38,63.02,Month-to-month,DSL,Yes,Yes,Bank transfer,2,1
3818,19,11,68.33,Month-to-month,DSL,No,No,Credit card,1,1
4990,62,64,95.42,Two year,Fiber optic,Yes,No,Credit card,3,1
4815,69,7,120.73,One year,Fiber optic,No,No,Credit card,5,1
1733,56,20,23.08,One year,DSL,Yes,No,Bank transfer,4,0
1189,68,17,70.16,One year,Fiber optic,No,Yes,Bank transfer,1,1
352,63,61,83.76,Two year,No,Yes,Yes,Electronic check,3,0
3389,58,45,76.3,Month-to-month,DSL,No,Yes,Credit card,1,1
2431,60,31,83.09,Month-to-month,DSL,Yes,Yes,Electronic check,1,1
4239,23,41,106.65,Month-to-month,Fiber optic,No,No,Credit card,3,1
1397,40,18,132.27,Month-to-month,Fiber optic,Yes,No,Bank transfer,2,1
4145,64,20,56.35,One year,No,No,Yes,Credit card,0,1
1784,28,34,125.26,Month-to-month,DSL,Yes,No,Bank transfer,2,1
1279,66,12,134.21,One year,Fiber optic,Yes,Yes,Credit card,1,0
1956,37,23,115.68,Two year,Fiber optic,No,Yes,Credit card,3,0
374,34,3,73.42,Month-to-month,No,No,Yes,Credit card,1,1
1867,30,52,118.01,One year,Fiber optic,No,Yes,Credit card,1,1
4477,44,72,131.14,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,3,1
